Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Collateral_Type,Loan_Status
LP02955,Male,Yes,0,Not Graduate,No,4557,3647.93,317.2,360.0,1.0,Real Estate,N
LP02956,Female,Yes,0,Not Graduate,No,3772,2917.36,199.8,360.0,0.0,Vehicle,N
LP02957,Male,No,2,Not Graduate,No,13168,4375.21,311.8,360.0,1.0,Real Estate,Y
LP02958,Male,Yes,2,Not Graduate,Yes,4186,8255.12,138.7,360.0,0.0,None,Y
LP02959,Female,Yes,0,Not Graduate,No,7338,12152.24,530.0,360.0,0.0,Real Estate,Y
LP02960,Male,Yes,2,Graduate,No,5234,3805.14,121.0,180.0,0.0,Vehicle,Y
LP02961,Male,Yes,0,Not Graduate,No,3334,5663.45,103.5,360.0,0.0,Vehicle,Y
LP02962,Female,Yes,3+,Not Graduate,Yes,3127,4973.91,282.2,360.0,1.0,Vehicle,N
LP02963,Male,No,1,Not Graduate,No,3888,6722.5,221.8,360.0,1.0,Real Estate,N
LP02964,Male,No,1,Not Graduate,Yes,8715,5666.84,333.0,360.0,1.0,Real Estate,N
LP02965,Male,No,2,Not Graduate,No,16308,3250.33,157.3,360.0,1.0,Real Estate,N
LP02966,Male,Yes,0,Graduate,No,3448,3114.78,382.1,360.0,0.0,Real Estate,N
LP02967,Female,Yes,0,Not Graduate,No,6619,4033.02,494.5,360.0,0.0,None,Y
LP02968,Female,Yes,2,Not Graduate,No,12837,2068.29,376.9,360.0,0.0,Real Estate,N
LP02969,Male,No,0,Graduate,Yes,10464,6077.73,119.0,180.0,1.0,Real Estate,N
LP02970,Male,Yes,3+,Graduate,Yes,8209,6986.95,240.5,240.0,0.0,Real Estate,N
LP02971,Male,Yes,1,Graduate,No,12658,7311.23,195.2,360.0,0.0,Real Estate,N
LP02972,Male,Yes,2,Not Graduate,Yes,4720,5380.76,224.0,360.0,0.0,Vehicle,Y
LP02973,Female,Yes,2,Not Graduate,No,5771,8087.16,247.1,120.0,0.0,Real Estate,N
LP02974,Male,Yes,0,Graduate,No,3619,8333.77,200.1,360.0,0.0,Vehicle,Y
LP02975,Female,Yes,2,Not Graduate,No,7971,7878.15,386.2,360.0,0.0,Real Estate,N
LP02976,Male,No,3+,Not Graduate,No,8182,2689.67,459.0,120.0,1.0,Vehicle,N
LP02977,Female,No,0,Not Graduate,Yes,5994,579.9,133.8,360.0,0.0,Vehicle,Y
LP02978,Male,No,0,Not Graduate,No,3941,3520.44,429.7,360.0,0.0,Vehicle,N
LP02979,Male,Yes,0,Graduate,No,8971,10840.78,326.8,360.0,1.0,Real Estate,N
LP02980,Male,No,0,Not Graduate,No,11643,3369.41,462.1,360.0,1.0,Vehicle,N
LP02981,Female,Yes,3+,Not Graduate,No,11411,2064.6,310.4,360.0,0.0,Vehicle,N
LP02982,Female,Yes,0,Not Graduate,No,3951,3303.3,707.4,360.0,0.0,Vehicle,N
LP02983,Female,Yes,2,Not Graduate,Yes,3437,5779.17,417.3,360.0,0.0,None,Y
LP02984,Male,No,3+,Graduate,No,6682,3363.19,641.7,360.0,0.0,None,Y
LP02985,Male,No,1,Graduate,No,7090,8138.74,274.4,360.0,1.0,Real Estate,N
LP02986,Male,No,1,Graduate,No,9527,1128.7,300.2,360.0,1.0,None,Y
LP02987,Male,No,2,Not Graduate,No,16052,5447.78,261.1,360.0,1.0,Vehicle,Y
LP02988,Female,Yes,2,Not Graduate,No,3266,7812.79,175.5,360.0,0.0,Vehicle,N
LP02989,Female,Yes,3+,Not Graduate,No,14412,9377.7,353.9,360.0,0.0,Real Estate,N
LP02990,Female,No,1,Not Graduate,No,3001,9458.27,613.3,360.0,0.0,None,N
LP02991,Male,Yes,1,Not Graduate,No,14117,4667.4,183.8,360.0,0.0,Vehicle,N
LP02992,Female,No,1,Not Graduate,No,4941,2681.97,468.6,360.0,0.0,Real Estate,N
LP02993,Female,No,1,Not Graduate,No,8572,10378.86,233.6,360.0,0.0,None,Y
LP02994,Female,Yes,1,Not Graduate,No,4876,7679.43,544.9,360.0,1.0,Real Estate,N
LP02995,Female,Yes,0,Not Graduate,No,4704,8556.01,219.6,360.0,0.0,Real Estate,N
LP02996,Male,No,2,Graduate,Yes,5523,1854.38,295.7,360.0,1.0,Real Estate,N
LP02997,Male,No,0,Not Graduate,No,6268,1940.79,157.1,360.0,1.0,Vehicle,N
LP02998,Male,Yes,1,Not Graduate,No,5836,6436.22,205.4,120.0,1.0,Vehicle,N
LP02999,Female,Yes,3+,Graduate,No,5354,6351.24,483.6,360.0,0.0,Real Estate,N
LP03000,Male,No,3+,Not Graduate,No,4861,2685.83,352.4,360.0,1.0,Real Estate,N
LP03001,Female,Yes,1,Not Graduate,No,5294,4537.02,470.0,360.0,0.0,Vehicle,N
LP03002,Male,No,1,Graduate,No,7401,11346.16,436.1,360.0,0.0,Real Estate,Y
LP03003,Male,No,3+,Not Graduate,No,3019,1776.97,608.9,120.0,0.0,None,Y
LP03004,Female,Yes,0,Not Graduate,No,6049,2352.6,437.3,360.0,0.0,Vehicle,Y
LP03005,Male,No,0,Not Graduate,No,3365,1790.01,239.0,360.0,1.0,Vehicle,N
LP03006,Female,Yes,1,Not Graduate,No,5620,160.44,342.0,360.0,0.0,None,Y
LP03007,Female,Yes,0,Not Graduate,No,3655,4048.3,410.5,360.0,1.0,Real Estate,Y
LP03008,Male,No,3+,Not Graduate,No,5332,7700.46,180.1,360.0,1.0,Real Estate,N
LP03009,Female,No,0,Not Graduate,No,7376,5527.98,118.4,360.0,1.0,Vehicle,Y
LP03010,Male,Yes,1,Graduate,No,7517,7913.18,217.4,360.0,1.0,Vehicle,N
LP03011,Male,No,3+,Not Graduate,No,14510,6252.14,490.4,360.0,0.0,None,N
LP03012,Female,Yes,0,Not Graduate,No,4638,843.48,204.4,360.0,0.0,None,Y
LP03013,Male,No,2,Graduate,Yes,5164,5634.29,158.2,360.0,1.0,Real Estate,N
LP03014,Male,Yes,3+,Not Graduate,No,9476,2646.58,209.9,360.0,0.0,Real Estate,Y
LP03015,Male,Yes,3+,Not Graduate,No,6416,5399.82,147.6,360.0,0.0,Vehicle,N
LP03016,Female,No,2,Not Graduate,No,6264,411.0,186.5,360.0,0.0,Vehicle,N
LP03017,Male,Yes,2,Graduate,No,3799,8041.56,254.6,360.0,0.0,Real Estate,N
LP03018,Male,Yes,3+,Not Graduate,Yes,9426,4509.26,201.9,360.0,0.0,Real Estate,Y
LP03019,Female,No,2,Not Graduate,No,10764,5365.65,443.1,180.0,1.0,Real Estate,N
LP03020,Male,No,1,Graduate,No,7264,3418.39,454.7,360.0,1.0,Vehicle,Y
LP03021,Male,Yes,1,Not Graduate,No,3461,1581.99,275.5,360.0,0.0,None,N
LP03022,Male,No,1,Graduate,Yes,14734,9043.17,301.2,360.0,0.0,Real Estate,N
LP03023,Female,No,3+,Graduate,No,9159,2125.02,262.6,360.0,1.0,None,N
LP03024,Male,No,2,Not Graduate,No,8638,3204.3,205.3,360.0,1.0,Vehicle,N
LP03025,Male,Yes,2,Graduate,No,8787,9760.97,357.6,360.0,0.0,Real Estate,N
LP03026,Male,Yes,0,Not Graduate,No,8733,7397.75,193.9,360.0,0.0,Vehicle,N
LP03027,Female,No,0,Not Graduate,No,3558,1367.65,100.1,360.0,1.0,Real Estate,N
LP03028,Male,No,2,Not Graduate,Yes,9093,2658.05,322.1,360.0,1.0,None,Y
LP03029,Female,No,2,Not Graduate,No,8882,3268.3,314.5,360.0,0.0,None,Y
LP03030,Female,Yes,2,Not Graduate,No,4835,774.69,332.4,360.0,1.0,Real Estate,Y
LP03031,Male,Yes,3+,Not Graduate,No,10150,1248.58,202.3,360.0,0.0,Real Estate,N
LP03032,Female,Yes,2,Not Graduate,No,10522,1989.81,327.4,360.0,0.0,Real Estate,N
LP03033,Male,No,0,Not Graduate,No,13820,1947.57,151.0,360.0,0.0,Vehicle,N
LP03034,Male,No,3+,Graduate,No,4406,4008.62,170.7,360.0,1.0,Real Estate,N
LP03035,Male,No,2,Graduate,Yes,7460,8487.83,321.4,360.0,0.0,None,N
LP03036,Male,No,0,Not Graduate,No,7576,1308.49,231.0,360.0,0.0,None,Y
LP03037,Male,No,3+,Not Graduate,No,11622,6943.19,212.0,180.0,0.0,None,Y
LP03038,Female,Yes,2,Graduate,No,7998,1067.05,447.5,360.0,0.0,None,Y
LP03039,Female,No,2,Not Graduate,Yes,3152,9312.02,110.6,240.0,0.0,None,Y
LP03040,Male,Yes,2,Not Graduate,No,8625,1838.28,323.1,240.0,0.0,None,Y
LP03041,Male,No,3+,Graduate,No,4033,2315.81,459.3,360.0,1.0,Vehicle,Y
LP03042,Male,No,0,Not Graduate,No,7047,1888.98,186.0,360.0,0.0,Real Estate,Y
LP03043,Female,No,0,Not Graduate,No,5407,2455.32,283.9,360.0,0.0,Vehicle,N
LP03044,Male,No,1,Not Graduate,No,7078,3479.56,198.9,360.0,1.0,Real Estate,N
LP03045,Male,Yes,2,Not Graduate,No,3270,1185.07,267.6,360.0,0.0,Vehicle,N
LP03046,Male,No,1,Graduate,No,4656,5009.31,355.0,360.0,1.0,None,Y
LP03047,Female,Yes,1,Not Graduate,No,3067,4901.49,354.7,360.0,0.0,Vehicle,N
LP03048,Male,Yes,0,Not Graduate,No,7404,6580.36,112.9,180.0,0.0,Vehicle,Y
LP03049,Male,No,3+,Not Graduate,No,5254,9052.61,121.7,360.0,0.0,Real Estate,N
LP03050,Female,Yes,3+,Graduate,No,8391,6633.89,515.6,360.0,0.0,Real Estate,N
LP03051,Female,No,0,Not Graduate,No,5542,4074.36,125.4,360.0,1.0,Real Estate,N
LP03052,Male,No,3+,Not Graduate,No,4550,6108.45,144.9,240.0,1.0,Real Estate,N
LP03053,Male,No,1,Graduate,Yes,5116,5960.41,214.0,360.0,1.0,Real Estate,N
LP03054,Female,No,2,Not Graduate,No,15494,7665.11,159.2,360.0,0.0,None,Y
LP03055,Male,Yes,0,Not Graduate,No,7523,12006.94,180.1,360.0,1.0,Real Estate,N
LP03056,Male,No,2,Not Graduate,No,11432,920.07,405.0,360.0,1.0,None,Y
LP03057,Male,Yes,3+,Not Graduate,Yes,4090,9841.38,134.4,360.0,0.0,Vehicle,Y
LP03058,Female,Yes,2,Not Graduate,Yes,4769,5857.83,308.3,360.0,0.0,Real Estate,N
LP03059,Female,Yes,3+,Graduate,No,3347,2076.8,428.4,360.0,0.0,Vehicle,N
LP03060,Female,No,3+,Not Graduate,Yes,3970,8559.31,379.8,360.0,1.0,Real Estate,N
LP03061,Male,Yes,1,Not Graduate,Yes,9450,11519.31,218.2,360.0,1.0,Real Estate,N
LP03062,Female,Yes,3+,Not Graduate,No,8432,149.62,342.1,120.0,0.0,Vehicle,Y
LP03063,Male,No,1,Not Graduate,No,13084,14404.38,381.3,360.0,0.0,Real Estate,Y
LP03064,Female,Yes,1,Not Graduate,No,6175,7529.99,446.2,240.0,1.0,Real Estate,N
LP03065,Male,No,1,Graduate,No,3624,7006.23,305.8,360.0,1.0,Real Estate,N
LP03066,Female,Yes,0,Not Graduate,No,3824,4067.77,515.6,360.0,0.0,Vehicle,N
LP03067,Female,Yes,0,Not Graduate,No,4108,11346.63,182.1,360.0,1.0,Real Estate,N
LP03068,Female,No,3+,Not Graduate,No,8152,2096.15,345.4,360.0,0.0,Vehicle,N
LP03069,Female,Yes,1,Not Graduate,No,10109,6092.64,306.1,360.0,1.0,Vehicle,Y
LP03070,Female,No,0,Not Graduate,No,10919,4093.68,217.4,360.0,0.0,None,Y
LP03071,Male,Yes,1,Graduate,Yes,5684,4057.83,286.7,360.0,1.0,Real Estate,Y
LP03072,Female,No,2,Not Graduate,No,8695,1677.01,140.5,360.0,1.0,Vehicle,N
LP03073,Female,No,2,Not Graduate,No,6805,4108.13,149.3,360.0,1.0,Real Estate,N
LP03074,Male,No,2,Not Graduate,No,7066,3191.92,354.6,360.0,1.0,Real Estate,N
LP03075,Female,Yes,3+,Not Graduate,No,5622,11992.72,303.4,360.0,1.0,Real Estate,N
LP03076,Male,No,1,Not Graduate,No,5167,1907.19,305.2,360.0,0.0,None,Y
LP03077,Male,No,2,Not Graduate,No,12483,16.1,211.3,360.0,1.0,Vehicle,N
LP03078,Female,Yes,0,Not Graduate,No,7367,7204.14,438.5,360.0,1.0,Real Estate,N
LP03079,Female,Yes,2,Not Graduate,No,7578,2096.66,555.9,360.0,1.0,Vehicle,N
LP03080,Male,No,2,Graduate,Yes,13293,5684.99,558.7,360.0,1.0,None,Y
LP03081,Female,Yes,2,Graduate,No,7245,8509.77,494.9,360.0,0.0,Real Estate,N
LP03082,Female,No,3+,Graduate,No,6797,2851.18,315.4,360.0,1.0,None,Y
LP03083,Female,Yes,0,Not Graduate,No,4068,4158.79,623.5,360.0,0.0,Vehicle,Y
LP03084,Female,No,1,Not Graduate,No,5592,4107.71,530.5,360.0,0.0,Vehicle,Y
LP03085,Female,No,0,Not Graduate,No,3278,1536.31,289.2,360.0,0.0,Vehicle,N
LP03086,Female,No,1,Not Graduate,No,3384,13727.68,295.9,240.0,0.0,Vehicle,Y
LP03087,Female,Yes,3+,Not Graduate,No,7239,1586.18,382.2,360.0,0.0,None,N
LP03088,Male,No,3+,Not Graduate,No,10180,582.28,434.5,360.0,1.0,Vehicle,N
LP03089,Female,Yes,3+,Not Graduate,No,8516,24.8,465.6,180.0,1.0,None,N
LP03090,Female,No,3+,Not Graduate,No,10198,1997.0,288.8,180.0,0.0,Vehicle,Y
LP03091,Male,No,1,Graduate,No,5937,8059.49,523.2,360.0,1.0,Vehicle,N
LP03092,Male,Yes,2,Graduate,No,3412,8548.48,284.1,360.0,0.0,Vehicle,N
LP03093,Male,No,1,Not Graduate,No,10661,9851.1,281.4,240.0,1.0,Real Estate,N
LP03094,Male,Yes,0,Not Graduate,Yes,5644,5296.46,210.6,360.0,0.0,Real Estate,Y
LP03095,Male,No,3+,Not Graduate,No,15504,2431.81,735.2,120.0,1.0,None,N
LP03096,Female,No,3+,Not Graduate,No,4684,2213.87,285.6,360.0,0.0,Vehicle,N
LP03097,Male,No,0,Not Graduate,No,5859,5309.23,180.6,360.0,1.0,Real Estate,Y
LP03098,Male,Yes,1,Graduate,No,6096,3655.14,130.7,360.0,0.0,None,Y
LP03099,Male,Yes,2,Graduate,No,5230,11582.61,392.9,360.0,0.0,Real Estate,N
LP03100,Male,No,2,Not Graduate,No,3719,7893.35,173.6,360.0,1.0,Real Estate,N
LP03101,Female,No,0,Not Graduate,No,12674,152.16,467.0,240.0,0.0,Vehicle,N
LP03102,Female,No,2,Not Graduate,No,8084,3082.67,217.8,360.0,0.0,Vehicle,Y
LP03103,Male,Yes,1,Not Graduate,Yes,4966,6509.74,105.2,360.0,0.0,Real Estate,Y
LP03104,Male,No,1,Not Graduate,No,7703,4099.47,275.7,360.0,1.0,Real Estate,N
LP03105,Male,No,0,Graduate,No,5168,3113.34,260.1,360.0,0.0,None,Y
LP03106,Female,Yes,1,Not Graduate,No,4498,1246.15,597.2,360.0,0.0,Real Estate,N
LP03107,Male,No,3+,Graduate,No,3157,4792.26,224.4,360.0,1.0,Real Estate,N
LP03108,Female,No,0,Not Graduate,No,3696,5700.62,248.4,360.0,0.0,Real Estate,N
LP03109,Female,Yes,1,Not Graduate,Yes,4699,1478.82,448.8,360.0,0.0,None,N
LP03110,Male,No,0,Not Graduate,No,6693,7274.03,294.8,360.0,1.0,Real Estate,N
LP03111,Female,Yes,2,Not Graduate,Yes,9264,4567.57,445.0,360.0,0.0,Vehicle,N
LP03112,Male,No,1,Not Graduate,No,9614,9042.56,216.9,240.0,1.0,Vehicle,N
LP03113,Male,Yes,3+,Not Graduate,No,4043,1575.11,214.0,360.0,0.0,None,N
LP03114,Male,No,1,Not Graduate,No,8513,1860.78,331.1,360.0,1.0,Vehicle,N
LP03115,Female,Yes,0,Not Graduate,No,5541,8810.47,262.1,360.0,0.0,Real Estate,N
LP03116,Male,Yes,0,Not Graduate,No,12657,3267.69,201.8,360.0,1.0,Vehicle,Y
LP03117,Male,Yes,1,Not Graduate,Yes,3381,9158.87,335.3,360.0,1.0,None,Y
LP03118,Male,No,3+,Not Graduate,No,11124,1124.54,448.3,360.0,1.0,Vehicle,N
LP03119,Female,Yes,3+,Not Graduate,No,8221,6016.77,589.7,360.0,0.0,Vehicle,Y
LP03120,Male,Yes,3+,Not Graduate,No,12669,13256.78,227.1,360.0,1.0,Real Estate,N
LP03121,Female,No,0,Not Graduate,No,7794,5232.97,165.9,360.0,1.0,None,N
LP03122,Male,No,1,Not Graduate,No,4795,1693.59,500.6,360.0,1.0,Vehicle,N
LP03123,Male,No,2,Not Graduate,Yes,7664,2549.02,271.0,360.0,1.0,Real Estate,N
LP03124,Female,Yes,0,Not Graduate,No,4071,5579.77,220.6,360.0,0.0,Vehicle,Y
LP03125,Female,No,3+,Not Graduate,No,12173,6280.11,268.9,360.0,1.0,Real Estate,N
LP03126,Male,No,1,Not Graduate,No,7234,1602.34,184.1,360.0,0.0,Vehicle,N
LP03127,Female,Yes,3+,Not Graduate,Yes,4539,1583.43,482.0,120.0,0.0,None,Y
LP03128,Female,Yes,2,Not Graduate,No,3381,6437.6,543.1,180.0,0.0,Vehicle,N
LP03129,Female,No,3+,Not Graduate,No,3189,8865.71,177.6,360.0,0.0,None,Y
LP03130,Female,Yes,3+,Not Graduate,No,4906,8733.03,244.3,360.0,0.0,None,Y
LP03131,Male,No,2,Not Graduate,No,3886,1407.57,101.6,360.0,0.0,Vehicle,N
LP03132,Female,No,1,Not Graduate,No,11844,4133.42,191.1,240.0,0.0,Real Estate,N
LP03133,Male,No,0,Not Graduate,No,6973,2522.24,183.6,360.0,1.0,Real Estate,N
LP03134,Male,Yes,1,Not Graduate,No,9515,4079.42,136.4,360.0,0.0,Real Estate,Y
LP03135,Male,No,2,Not Graduate,No,10254,7800.06,271.1,360.0,1.0,Real Estate,N
LP03136,Male,No,3+,Not Graduate,Yes,4284,2376.0,174.3,360.0,1.0,Vehicle,Y
LP03137,Female,No,1,Not Graduate,No,4200,4546.45,284.5,240.0,1.0,Real Estate,N
LP03138,Male,No,0,Not Graduate,No,3890,472.17,108.0,360.0,0.0,Vehicle,N
LP03139,Male,Yes,2,Not Graduate,No,4130,6153.9,133.7,360.0,0.0,Real Estate,N
LP03140,Male,Yes,1,Not Graduate,No,8323,7723.32,103.3,360.0,0.0,Vehicle,Y
LP03141,Male,Yes,0,Not Graduate,No,6870,2151.0,259.8,360.0,0.0,None,N
LP03142,Female,Yes,2,Not Graduate,No,6044,2963.87,543.1,360.0,0.0,None,Y
LP03143,Female,Yes,0,Not Graduate,No,4334,9272.16,598.9,360.0,0.0,None,Y
LP03144,Male,No,2,Not Graduate,No,5490,1465.27,211.0,240.0,1.0,Real Estate,N
LP03145,Female,No,3+,Not Graduate,No,5770,2315.22,110.6,360.0,0.0,None,N
LP03146,Female,Yes,1,Graduate,Yes,3736,1182.29,459.7,360.0,0.0,Vehicle,N
LP03147,Female,No,0,Not Graduate,No,8709,3809.84,208.8,120.0,0.0,Vehicle,N
LP03148,Male,Yes,2,Graduate,No,3894,2398.05,336.3,360.0,0.0,Real Estate,N
LP03149,Male,No,0,Graduate,No,5818,7127.77,422.5,360.0,0.0,None,Y
LP03150,Male,Yes,0,Graduate,No,3150,1735.41,302.8,360.0,0.0,Vehicle,N
LP03151,Male,No,1,Not Graduate,No,7779,3868.09,442.3,360.0,1.0,Real Estate,N
LP03152,Male,No,3+,Not Graduate,No,12583,10110.81,236.8,360.0,0.0,Real Estate,Y
LP03153,Female,No,0,Not Graduate,No,3501,6429.92,187.2,120.0,0.0,None,Y
LP03154,Male,No,2,Not Graduate,No,6522,14667.97,126.3,360.0,1.0,Real Estate,N
LP03155,Male,No,2,Not Graduate,No,10036,3523.14,357.1,360.0,1.0,Vehicle,N
LP03156,Female,Yes,3+,Not Graduate,No,9660,7365.92,420.3,360.0,1.0,Vehicle,N
LP03157,Female,No,2,Graduate,No,7537,7235.98,507.3,360.0,1.0,None,Y
LP03158,Male,Yes,3+,Not Graduate,No,3336,8005.5,327.0,360.0,1.0,Real Estate,N
LP03159,Female,No,2,Graduate,No,4261,3537.19,289.9,360.0,0.0,Real Estate,N
LP03160,Female,No,1,Not Graduate,No,8805,4297.06,134.9,240.0,0.0,None,Y
LP03161,Female,Yes,0,Not Graduate,No,6551,2936.37,279.1,360.0,0.0,Vehicle,Y
LP03162,Male,Yes,1,Not Graduate,No,9116,3198.73,138.3,360.0,0.0,Real Estate,N
LP03163,Female,Yes,0,Not Graduate,No,6335,6255.08,422.6,360.0,0.0,Real Estate,N
LP03164,Male,No,0,Not Graduate,No,7990,1687.41,577.5,360.0,0.0,None,Y
LP03165,Female,No,0,Not Graduate,No,4433,6908.65,408.1,360.0,1.0,Real Estate,N
LP03166,Female,No,1,Not Graduate,Yes,8916,189.17,487.0,360.0,0.0,Real Estate,Y
LP03167,Female,Yes,0,Graduate,Yes,5762,6033.66,467.5,360.0,0.0,Real Estate,N
LP03168,Male,No,1,Not Graduate,Yes,5063,2499.6,155.0,360.0,0.0,Real Estate,Y
LP03169,Female,Yes,3+,Not Graduate,Yes,10777,13309.21,582.5,360.0,1.0,Real Estate,Y
LP03170,Male,No,2,Not Graduate,No,4391,5926.55,157.6,360.0,1.0,Real Estate,N
LP03171,Male,Yes,2,Not Graduate,No,3724,4250.82,141.1,360.0,0.0,Real Estate,N
LP03172,Male,Yes,0,Graduate,Yes,3539,1610.99,340.5,360.0,0.0,None,Y
LP03173,Female,No,1,Not Graduate,No,5387,12192.43,130.3,360.0,0.0,None,Y
LP03174,Female,No,2,Not Graduate,Yes,3904,5201.1,149.3,360.0,0.0,Vehicle,Y
LP03175,Male,Yes,1,Not Graduate,No,9806,14699.41,210.9,360.0,1.0,Real Estate,Y
LP03176,Female,No,1,Not Graduate,No,7930,1324.4,175.6,360.0,0.0,None,Y
LP03177,Female,Yes,0,Not Graduate,No,9481,4267.3,417.5,360.0,0.0,None,Y
LP03178,Male,Yes,2,Graduate,No,10788,1219.05,397.2,360.0,0.0,Real Estate,N
LP03179,Male,Yes,0,Graduate,No,13052,9319.97,209.8,360.0,0.0,Vehicle,Y
LP03180,Female,Yes,0,Not Graduate,No,6065,2438.33,458.6,360.0,0.0,Vehicle,Y
LP03181,Male,No,2,Not Graduate,Yes,3010,89.88,103.0,360.0,0.0,None,Y
LP03182,Male,Yes,2,Not Graduate,No,7335,9298.86,163.4,360.0,1.0,Real Estate,N
LP03183,Female,Yes,3+,Not Graduate,No,5645,15642.98,270.2,240.0,0.0,Real Estate,N
LP03184,Female,Yes,3+,Not Graduate,Yes,10250,4916.07,589.3,360.0,0.0,Real Estate,Y
LP03185,Male,No,1,Not Graduate,No,6826,5221.93,293.2,360.0,1.0,Vehicle,N
LP03186,Female,No,2,Not Graduate,No,7038,2860.35,119.6,360.0,0.0,Vehicle,Y
LP03187,Male,No,3+,Not Graduate,No,9751,2630.4,177.2,120.0,0.0,Vehicle,Y
LP03188,Male,Yes,1,Not Graduate,Yes,13270,9346.05,289.7,360.0,1.0,Real Estate,N
LP03189,Male,No,1,Graduate,No,4385,3907.63,120.6,360.0,0.0,Real Estate,Y
LP03190,Male,No,1,Not Graduate,No,4409,8272.07,178.6,180.0,1.0,Vehicle,N
LP03191,Female,No,3+,Not Graduate,No,7872,342.48,147.9,360.0,1.0,Vehicle,N
LP03192,Male,No,2,Graduate,No,7991,2981.35,216.8,360.0,1.0,Real Estate,N
LP03193,Female,Yes,0,Not Graduate,No,5758,3483.19,394.1,360.0,0.0,None,N
LP03194,Male,Yes,1,Not Graduate,Yes,4500,9899.94,160.5,360.0,1.0,Real Estate,Y
LP03195,Male,Yes,3+,Not Graduate,No,11822,2066.03,352.8,360.0,0.0,Vehicle,Y
LP03196,Female,Yes,3+,Not Graduate,No,3264,5196.07,234.1,360.0,0.0,Vehicle,Y
LP03197,Female,Yes,0,Not Graduate,No,4952,2949.84,485.5,360.0,0.0,None,Y
LP03198,Female,No,0,Not Graduate,Yes,3599,5247.43,316.0,360.0,0.0,Vehicle,Y
LP03199,Female,Yes,3+,Graduate,No,5039,5877.98,439.7,360.0,0.0,Vehicle,N
LP03200,Male,Yes,2,Not Graduate,No,4584,5304.48,130.8,360.0,1.0,None,Y
LP03201,Female,Yes,0,Not Graduate,No,5900,4522.7,240.5,360.0,0.0,Real Estate,N
LP03202,Female,Yes,3+,Not Graduate,Yes,7553,4550.04,151.4,120.0,0.0,Vehicle,Y
LP03203,Male,No,0,Not Graduate,No,6433,1289.14,522.3,360.0,1.0,Vehicle,Y
LP03204,Male,No,2,Not Graduate,No,7966,2664.07,175.8,360.0,0.0,Vehicle,Y
LP03205,Female,No,1,Not Graduate,No,13817,237.32,311.3,360.0,0.0,None,Y
LP03206,Male,Yes,0,Graduate,No,7546,22024.35,177.6,360.0,0.0,Real Estate,N
LP03207,Female,No,2,Graduate,No,4887,8144.27,576.1,360.0,1.0,None,Y
LP03208,Female,Yes,3+,Not Graduate,Yes,9701,2234.09,484.0,360.0,0.0,Real Estate,N
LP03209,Male,Yes,0,Not Graduate,No,4843,5710.5,370.8,360.0,0.0,Vehicle,N
LP03210,Female,No,0,Not Graduate,Yes,6736,8142.71,601.4,360.0,1.0,None,N
LP03211,Male,No,3+,Not Graduate,No,5962,2523.95,271.1,360.0,1.0,Vehicle,N
LP03212,Male,Yes,1,Graduate,No,3648,8485.64,152.6,360.0,1.0,Vehicle,Y
LP03213,Male,Yes,3+,Graduate,No,10317,8995.55,184.3,360.0,0.0,Real Estate,N
LP03214,Male,No,0,Not Graduate,No,3225,4765.45,283.0,360.0,1.0,Real Estate,N
LP03215,Male,No,3+,Not Graduate,No,6464,7878.78,224.6,360.0,0.0,Real Estate,Y
LP03216,Female,Yes,2,Not Graduate,No,4036,745.65,471.2,360.0,1.0,Vehicle,N
LP03217,Female,Yes,3+,Not Graduate,Yes,13511,1163.45,470.6,360.0,0.0,None,N
LP03218,Male,No,0,Not Graduate,No,4235,4504.78,527.7,360.0,1.0,None,N
LP03219,Male,No,3+,Not Graduate,No,3875,3841.98,149.0,360.0,1.0,Real Estate,N
LP03220,Male,No,1,Not Graduate,No,7272,5769.36,219.2,180.0,1.0,Real Estate,N
LP03221,Male,No,3+,Not Graduate,No,21112,5754.63,112.1,360.0,1.0,None,Y
LP03222,Female,Yes,1,Not Graduate,No,10762,2121.51,373.6,360.0,1.0,Real Estate,N
LP03223,Male,No,2,Not Graduate,No,8791,7946.09,216.2,180.0,1.0,Real Estate,N
LP03224,Male,No,1,Not Graduate,Yes,10704,505.1,557.5,360.0,1.0,None,Y
LP03225,Male,Yes,3+,Not Graduate,No,8601,1047.75,336.6,360.0,0.0,Vehicle,Y
LP03226,Male,Yes,0,Not Graduate,No,8614,6610.68,197.0,360.0,0.0,Real Estate,N
LP03227,Female,Yes,1,Not Graduate,No,4385,2142.92,366.2,360.0,0.0,None,Y
LP03228,Female,Yes,2,Graduate,No,3772,5830.24,338.8,360.0,0.0,Real Estate,N
LP03229,Female,Yes,1,Graduate,No,6133,3451.26,641.5,360.0,0.0,Real Estate,N
LP03230,Female,Yes,1,Not Graduate,No,6179,1472.52,288.3,360.0,1.0,Real Estate,Y
LP03231,Female,No,1,Not Graduate,No,4982,471.22,154.7,360.0,1.0,None,Y
LP03232,Female,No,2,Not Graduate,No,7962,1408.95,143.5,360.0,0.0,None,Y
LP03233,Female,Yes,3+,Not Graduate,No,9369,10679.84,435.7,360.0,0.0,None,Y
LP03234,Female,No,1,Not Graduate,No,5155,16885.89,396.6,360.0,0.0,None,Y
LP03235,Male,Yes,1,Not Graduate,No,10604,6673.04,387.0,360.0,0.0,Real Estate,N
